state,date,sex,age,ethnicity,population
W.P. Kuala Lumpur,2022-01-01,male,10-14,chinese,28.4
W.P. Kuala Lumpur,2022-01-01,male,10-14,indian,6.6
W.P. Kuala Lumpur,2022-01-01,male,10-14,other_citizen,0.5
W.P. Kuala Lumpur,2022-01-01,male,10-14,other_noncitizen,0.5
W.P. Kuala Lumpur,2022-01-01,male,15-19,overall,79.2
W.P. Kuala Lumpur,2022-01-01,male,15-19,bumi_malay,33.8
W.P. Kuala Lumpur,2022-01-01,male,15-19,bumi_other,0.5
W.P. Kuala Lumpur,2022-01-01,male,15-19,chinese,34.1
W.P. Kuala Lumpur,2022-01-01,male,15-19,indian,8.9
W.P. Kuala Lumpur,2022-01-01,male,15-19,other_citizen,0.4
W.P. Kuala Lumpur,2022-01-01,male,15-19,other_noncitizen,1.5
W.P. Kuala Lumpur,2022-01-01,male,20-24,overall,60.2
W.P. Kuala Lumpur,2022-01-01,male,20-24,bumi_malay,25.4
W.P. Kuala Lumpur,2022-01-01,male,20-24,bumi_other,0.7
W.P. Kuala Lumpur,2022-01-01,male,20-24,chinese,21.2
W.P. Kuala Lumpur,2022-01-01,male,20-24,indian,6.1
W.P. Kuala Lumpur,2022-01-01,male,20-24,other_citizen,0.3
W.P. Kuala Lumpur,2022-01-01,male,20-24,other_noncitizen,6.5
W.P. Kuala Lumpur,2022-01-01,male,25-29,overall,83.3
W.P. Kuala Lumpur,2022-01-01,male,25-29,bumi_malay,31.0
W.P. Kuala Lumpur,2022-01-01,male,25-29,bumi_other,1.0
W.P. Kuala Lumpur,2022-01-01,male,25-29,chinese,22.4
W.P. Kuala Lumpur,2022-01-01,male,25-29,indian,5.9
W.P. Kuala Lumpur,2022-01-01,male,25-29,other_citizen,0.4
W.P. Kuala Lumpur,2022-01-01,male,25-29,other_noncitizen,22.7
W.P. Kuala Lumpur,2022-01-01,male,30-34,overall,116.6
W.P. Kuala Lumpur,2022-01-01,male,30-34,bumi_malay,45.2
W.P. Kuala Lumpur,2022-01-01,male,30-34,bumi_other,1.4
W.P. Kuala Lumpur,2022-01-01,male,30-34,chinese,31.0
W.P. Kuala Lumpur,2022-01-01,male,30-34,indian,8.1
W.P. Kuala Lumpur,2022-01-01,male,30-34,other_citizen,0.8
W.P. Kuala Lumpur,2022-01-01,male,30-34,other_noncitizen,30.1
W.P. Kuala Lumpur,2022-01-01,male,35-39,overall,128.2
W.P. Kuala Lumpur,2022-01-01,male,35-39,bumi_malay,45.3
W.P. Kuala Lumpur,2022-01-01,male,35-39,bumi_other,1.3
W.P. Kuala Lumpur,2022-01-01,male,35-39,chinese,39.3
W.P. Kuala Lumpur,2022-01-01,male,35-39,indian,9.1
W.P. Kuala Lumpur,2022-01-01,male,35-39,other_citizen,0.7
W.P. Kuala Lumpur,2022-01-01,male,35-39,other_noncitizen,32.4
W.P. Kuala Lumpur,2022-01-01,male,40-44,overall,113.9
W.P. Kuala Lumpur,2022-01-01,male,40-44,bumi_malay,38.4
W.P. Kuala Lumpur,2022-01-01,male,40-44,bumi_other,1.1
W.P. Kuala Lumpur,2022-01-01,male,40-44,chinese,42.2
W.P. Kuala Lumpur,2022-01-01,male,40-44,indian,9.5
W.P. Kuala Lumpur,2022-01-01,male,40-44,other_citizen,0.6
W.P. Kuala Lumpur,2022-01-01,male,40-44,other_noncitizen,22.1
W.P. Kuala Lumpur,2022-01-01,male,45-49,overall,82.2
W.P. Kuala Lumpur,2022-01-01,male,45-49,bumi_malay,27.3
W.P. Kuala Lumpur,2022-01-01,male,45-49,bumi_other,0.6
W.P. Kuala Lumpur,2022-01-01,male,45-49,chinese,33.3
W.P. Kuala Lumpur,2022-01-01,male,45-49,indian,7.5
W.P. Kuala Lumpur,2022-01-01,male,45-49,other_citizen,0.4
W.P. Kuala Lumpur,2022-01-01,male,45-49,other_noncitizen,13.1
W.P. Kuala Lumpur,2022-01-01,male,50-54,overall,52.2
W.P. Kuala Lumpur,2022-01-01,male,50-54,bumi_malay,19.2
W.P. Kuala Lumpur,2022-01-01,male,50-54,bumi_other,0.3
W.P. Kuala Lumpur,2022-01-01,male,50-54,chinese,23.7
W.P. Kuala Lumpur,2022-01-01,male,50-54,indian,5.6
W.P. Kuala Lumpur,2022-01-01,male,50-54,other_citizen,0.2
W.P. Kuala Lumpur,2022-01-01,male,50-54,other_noncitizen,3.2
W.P. Kuala Lumpur,2022-01-01,male,55-59,overall,36.2
W.P. Kuala Lumpur,2022-01-01,male,55-59,bumi_malay,13.7
W.P. Kuala Lumpur,2022-01-01,male,55-59,bumi_other,0.2
W.P. Kuala Lumpur,2022-01-01,male,55-59,chinese,16.9
W.P. Kuala Lumpur,2022-01-01,male,55-59,indian,4.1
W.P. Kuala Lumpur,2022-01-01,male,55-59,other_citizen,0.2
W.P. Kuala Lumpur,2022-01-01,male,55-59,other_noncitizen,1.1
W.P. Kuala Lumpur,2022-01-01,male,60-64,overall,30.8
W.P. Kuala Lumpur,2022-01-01,male,60-64,bumi_malay,12.2
W.P. Kuala Lumpur,2022-01-01,male,60-64,bumi_other,0.2
W.P. Kuala Lumpur,2022-01-01,male,60-64,chinese,14.3
W.P. Kuala Lumpur,2022-01-01,male,60-64,indian,3.5
W.P. Kuala Lumpur,2022-01-01,male,60-64,other_citizen,0.1
W.P. Kuala Lumpur,2022-01-01,male,60-64,other_noncitizen,0.6
W.P. Kuala Lumpur,2022-01-01,male,65-69,overall,23.3
W.P. Kuala Lumpur,2022-01-01,male,65-69,bumi_malay,10.9
W.P. Kuala Lumpur,2022-01-01,male,65-69,bumi_other,0.1
W.P. Kuala Lumpur,2022-01-01,male,65-69,chinese,9.1
W.P. Kuala Lumpur,2022-01-01,male,65-69,indian,2.2
W.P. Kuala Lumpur,2022-01-01,male,65-69,other_citizen,0.1
W.P. Kuala Lumpur,2022-01-01,male,65-69,other_noncitizen,0.9
W.P. Kuala Lumpur,2022-01-01,male,70-74,overall,19.6
W.P. Kuala Lumpur,2022-01-01,male,70-74,bumi_malay,10.0
W.P. Kuala Lumpur,2022-01-01,male,70-74,bumi_other,0.1
W.P. Kuala Lumpur,2022-01-01,male,70-74,chinese,7.2
W.P. Kuala Lumpur,2022-01-01,male,70-74,indian,1.7
W.P. Kuala Lumpur,2022-01-01,male,70-74,other_citizen,0.1
W.P. Kuala Lumpur,2022-01-01,male,70-74,other_noncitizen,0.5
W.P. Kuala Lumpur,2022-01-01,male,75-79,overall,11.8
W.P. Kuala Lumpur,2022-01-01,male,75-79,bumi_malay,5.7
W.P. Kuala Lumpur,2022-01-01,male,75-79,bumi_other,0.3
W.P. Kuala Lumpur,2022-01-01,male,75-79,chinese,4.5
W.P. Kuala Lumpur,2022-01-01,male,75-79,indian,1.0
W.P. Kuala Lumpur,2022-01-01,male,75-79,other_citizen,0.1
W.P. Kuala Lumpur,2022-01-01,male,75-79,other_noncitizen,0.3
W.P. Kuala Lumpur,2022-01-01,male,80-84,overall,6.2
W.P. Kuala Lumpur,2022-01-01,male,80-84,bumi_malay,3.0
W.P. Kuala Lumpur,2022-01-01,male,80-84,bumi_other,0.2
W.P. Kuala Lumpur,2022-01-01,male,80-84,chinese,2.2
W.P. Kuala Lumpur,2022-01-01,male,80-84,indian,0.5
W.P. Kuala Lumpur,2022-01-01,male,80-84,other_citizen,0.0
W.P. Kuala Lumpur,2022-01-01,male,80-84,other_noncitizen,0.2
W.P. Kuala Lumpur,2022-01-01,male,85+,overall,4.7
W.P. Kuala Lumpur,2022-01-01,male,85+,bumi_malay,2.8
W.P. Kuala Lumpur,2022-01-01,male,85+,bumi_other,0.1
W.P. Kuala Lumpur,2022-01-01,male,85+,chinese,1.3
W.P. Kuala Lumpur,2022-01-01,male,85+,indian,0.4
W.P. Kuala Lumpur,2022-01-01,male,85+,other_citizen,0.0
W.P. Kuala Lumpur,2022-01-01,male,85+,other_noncitizen,0.2
W.P. Labuan,2022-01-01,both,overall,overall,96.9
W.P. Labuan,2022-01-01,both,overall,bumi_malay,34.9
W.P. Labuan,2022-01-01,both,overall,bumi_other,39.9
W.P. Labuan,2022-01-01,both,overall,chinese,9.7
W.P. Labuan,2022-01-01,both,overall,indian,0.9
W.P. Labuan,2022-01-01,both,overall,other_citizen,1.1
W.P. Labuan,2022-01-01,both,overall,other_noncitizen,10.3
W.P. Labuan,2022-01-01,both,0-4,overall,9.0
W.P. Labuan,2022-01-01,both,0-4,bumi_malay,4.1
W.P. Labuan,2022-01-01,both,0-4,bumi_other,3.5
W.P. Labuan,2022-01-01,both,0-4,chinese,0.4
W.P. Labuan,2022-01-01,both,0-4,indian,0.1
W.P. Labuan,2022-01-01,both,0-4,other_citizen,0.3
W.P. Labuan,2022-01-01,both,0-4,other_noncitizen,0.6
W.P. Labuan,2022-01-01,both,5-9,overall,9.5
W.P. Labuan,2022-01-01,both,5-9,bumi_malay,3.8
W.P. Labuan,2022-01-01,both,5-9,bumi_other,4.1
W.P. Labuan,2022-01-01,both,5-9,chinese,0.6
W.P. Labuan,2022-01-01,both,5-9,indian,0.1
W.P. Labuan,2022-01-01,both,5-9,other_citizen,0.1
W.P. Labuan,2022-01-01,both,5-9,other_noncitizen,0.8
W.P. Labuan,2022-01-01,both,10-14,overall,7.9
W.P. Labuan,2022-01-01,both,10-14,bumi_malay,3.0
W.P. Labuan,2022-01-01,both,10-14,bumi_other,3.6
W.P. Labuan,2022-01-01,both,10-14,chinese,0.6
W.P. Labuan,2022-01-01,both,10-14,indian,0.0
W.P. Labuan,2022-01-01,both,10-14,other_citizen,0.1
W.P. Labuan,2022-01-01,both,10-14,other_noncitizen,0.7
W.P. Labuan,2022-01-01,both,15-19,overall,7.6
W.P. Labuan,2022-01-01,both,15-19,bumi_malay,2.8
W.P. Labuan,2022-01-01,both,15-19,bumi_other,3.3
W.P. Labuan,2022-01-01,both,15-19,chinese,0.7
W.P. Labuan,2022-01-01,both,15-19,indian,0.1
W.P. Labuan,2022-01-01,both,15-19,other_citizen,0.1
W.P. Labuan,2022-01-01,both,15-19,other_noncitizen,0.7
W.P. Labuan,2022-01-01,both,20-24,overall,8.6
W.P. Labuan,2022-01-01,both,20-24,bumi_malay,2.8
W.P. Labuan,2022-01-01,both,20-24,bumi_other,4.1
W.P. Labuan,2022-01-01,both,20-24,chinese,0.7
W.P. Labuan,2022-01-01,both,20-24,indian,0.1
W.P. Labuan,2022-01-01,both,20-24,other_citizen,0.1
W.P. Labuan,2022-01-01,both,20-24,other_noncitizen,0.9
W.P. Labuan,2022-01-01,both,25-29,overall,8.5
W.P. Labuan,2022-01-01,both,25-29,bumi_malay,2.9
W.P. Labuan,2022-01-01,both,25-29,bumi_other,3.2
W.P. Labuan,2022-01-01,both,25-29,chinese,0.8
W.P. Labuan,2022-01-01,both,25-29,indian,0.1
W.P. Labuan,2022-01-01,both,25-29,other_citizen,0.1
W.P. Labuan,2022-01-01,both,25-29,other_noncitizen,1.4
W.P. Labuan,2022-01-01,both,30-34,overall,8.3
W.P. Labuan,2022-01-01,both,30-34,bumi_malay,3.1
W.P. Labuan,2022-01-01,both,30-34,bumi_other,3.3
W.P. Labuan,2022-01-01,both,30-34,chinese,0.7
W.P. Labuan,2022-01-01,both,30-34,indian,0.1
W.P. Labuan,2022-01-01,both,30-34,other_citizen,0.1
W.P. Labuan,2022-01-01,both,30-34,other_noncitizen,1.1
W.P. Labuan,2022-01-01,both,35-39,overall,10.0
W.P. Labuan,2022-01-01,both,35-39,bumi_malay,3.8
W.P. Labuan,2022-01-01,both,35-39,bumi_other,4.0
W.P. Labuan,2022-01-01,both,35-39,chinese,0.9
W.P. Labuan,2022-01-01,both,35-39,indian,0.1
W.P. Labuan,2022-01-01,both,35-39,other_citizen,0.1
W.P. Labuan,2022-01-01,both,35-39,other_noncitizen,1.0
W.P. Labuan,2022-01-01,both,40-44,overall,7.0
W.P. Labuan,2022-01-01,both,40-44,bumi_malay,2.5
W.P. Labuan,2022-01-01,both,40-44,bumi_other,2.8
W.P. Labuan,2022-01-01,both,40-44,chinese,0.7
W.P. Labuan,2022-01-01,both,40-44,indian,0.1
W.P. Labuan,2022-01-01,both,40-44,other_citizen,0.1
W.P. Labuan,2022-01-01,both,40-44,other_noncitizen,0.8
W.P. Labuan,2022-01-01,both,45-49,overall,4.9
W.P. Labuan,2022-01-01,both,45-49,bumi_malay,1.7
W.P. Labuan,2022-01-01,both,45-49,bumi_other,1.9
W.P. Labuan,2022-01-01,both,45-49,chinese,0.5
W.P. Labuan,2022-01-01,both,45-49,indian,0.1
W.P. Labuan,2022-01-01,both,45-49,other_citizen,0.0
W.P. Labuan,2022-01-01,both,45-49,other_noncitizen,0.7
W.P. Labuan,2022-01-01,both,50-54,overall,4.1
W.P. Labuan,2022-01-01,both,50-54,bumi_malay,1.2
W.P. Labuan,2022-01-01,both,50-54,bumi_other,1.7
W.P. Labuan,2022-01-01,both,50-54,chinese,0.5
W.P. Labuan,2022-01-01,both,50-54,indian,0.0
W.P. Labuan,2022-01-01,both,50-54,other_citizen,0.0
W.P. Labuan,2022-01-01,both,50-54,other_noncitizen,0.6
W.P. Labuan,2022-01-01,both,55-59,overall,3.9
W.P. Labuan,2022-01-01,both,55-59,bumi_malay,1.2
W.P. Labuan,2022-01-01,both,55-59,bumi_other,1.6
W.P. Labuan,2022-01-01,both,55-59,chinese,0.6
W.P. Labuan,2022-01-01,both,55-59,indian,0.0
W.P. Labuan,2022-01-01,both,55-59,other_citizen,0.1
W.P. Labuan,2022-01-01,both,55-59,other_noncitizen,0.5
W.P. Labuan,2022-01-01,both,60-64,overall,3.0
W.P. Labuan,2022-01-01,both,60-64,bumi_malay,0.9
W.P. Labuan,2022-01-01,both,60-64,bumi_other,1.2
W.P. Labuan,2022-01-01,both,60-64,chinese,0.6
W.P. Labuan,2022-01-01,both,60-64,indian,0.0
W.P. Labuan,2022-01-01,both,60-64,other_citizen,0.0
W.P. Labuan,2022-01-01,both,60-64,other_noncitizen,0.3
W.P. Labuan,2022-01-01,both,65-69,overall,2.0
W.P. Labuan,2022-01-01,both,65-69,bumi_malay,0.6
W.P. Labuan,2022-01-01,both,65-69,bumi_other,0.8
W.P. Labuan,2022-01-01,both,65-69,chinese,0.5
W.P. Labuan,2022-01-01,both,65-69,indian,0.0
W.P. Labuan,2022-01-01,both,65-69,other_citizen,0.0
W.P. Labuan,2022-01-01,both,65-69,other_noncitizen,0.1
W.P. Labuan,2022-01-01,both,70-74,overall,1.2
W.P. Labuan,2022-01-01,both,70-74,bumi_malay,0.3
W.P. Labuan,2022-01-01,both,70-74,bumi_other,0.4
W.P. Labuan,2022-01-01,both,70-74,chinese,0.4
W.P. Labuan,2022-01-01,both,70-74,indian,0.0
W.P. Labuan,2022-01-01,both,70-74,other_citizen,0.0
W.P. Labuan,2022-01-01,both,70-74,other_noncitizen,0.0
W.P. Labuan,2022-01-01,both,75-79,overall,0.6
W.P. Labuan,2022-01-01,both,75-79,bumi_malay,0.1
W.P. Labuan,2022-01-01,both,75-79,bumi_other,0.2
W.P. Labuan,2022-01-01,both,75-79,chinese,0.3
W.P. Labuan,2022-01-01,both,75-79,indian,0.0
W.P. Labuan,2022-01-01,both,75-79,other_citizen,0.0
W.P. Labuan,2022-01-01,both,75-79,other_noncitizen,0.0
W.P. Labuan,2022-01-01,both,80-84,overall,0.3
W.P. Labuan,2022-01-01,both,80-84,bumi_malay,0.1
W.P. Labuan,2022-01-01,both,80-84,bumi_other,0.1
W.P. Labuan,2022-01-01,both,80-84,chinese,0.1
W.P. Labuan,2022-01-01,both,80-84,indian,0.0
W.P. Labuan,2022-01-01,both,80-84,other_citizen,0.0
W.P. Labuan,2022-01-01,both,80-84,other_noncitizen,0.0
W.P. Labuan,2022-01-01,both,85+,overall,0.5
W.P. Labuan,2022-01-01,both,85+,bumi_malay,0.2
W.P. Labuan,2022-01-01,both,85+,bumi_other,0.1
W.P. Labuan,2022-01-01,both,85+,chinese,0.2
W.P. Labuan,2022-01-01,both,85+,indian,0.0
W.P. Labuan,2022-01-01,both,85+,other_citizen,0.0
W.P. Labuan,2022-01-01,both,85+,other_noncitizen,0.0
W.P. Labuan,2022-01-01,female,overall,overall,47.0
W.P. Labuan,2022-01-01,female,overall,bumi_malay,16.4
W.P. Labuan,2022-01-01,female,overall,bumi_other,19.4
W.P. Labuan,2022-01-01,female,overall,chinese,5.4
W.P. Labuan,2022-01-01,female,overall,indian,0.4
W.P. Labuan,2022-01-01,female,overall,other_citizen,0.6
W.P. Labuan,2022-01-01,female,overall,other_noncitizen,4.8
W.P. Labuan,2022-01-01,female,0-4,overall,4.3
W.P. Labuan,2022-01-01,female,0-4,bumi_malay,2.0
W.P. Labuan,2022-01-01,female,0-4,bumi_other,1.7
W.P. Labuan,2022-01-01,female,0-4,chinese,0.2
W.P. Labuan,2022-01-01,female,0-4,indian,0.0
W.P. Labuan,2022-01-01,female,0-4,other_citizen,0.2
W.P. Labuan,2022-01-01,female,0-4,other_noncitizen,0.2
W.P. Labuan,2022-01-01,female,5-9,overall,4.3
W.P. Labuan,2022-01-01,female,5-9,bumi_malay,1.7
W.P. Labuan,2022-01-01,female,5-9,bumi_other,1.9
W.P. Labuan,2022-01-01,female,5-9,chinese,0.3
W.P. Labuan,2022-01-01,female,5-9,indian,0.0
W.P. Labuan,2022-01-01,female,5-9,other_citizen,0.0
W.P. Labuan,2022-01-01,female,5-9,other_noncitizen,0.3
W.P. Labuan,2022-01-01,female,10-14,overall,3.6
W.P. Labuan,2022-01-01,female,10-14,bumi_malay,1.3
W.P. Labuan,2022-01-01,female,10-14,bumi_other,1.7
W.P. Labuan,2022-01-01,female,10-14,chinese,0.3
W.P. Labuan,2022-01-01,female,10-14,indian,0.0
W.P. Labuan,2022-01-01,female,10-14,other_citizen,0.0
W.P. Labuan,2022-01-01,female,10-14,other_noncitizen,0.3
W.P. Labuan,2022-01-01,female,15-19,overall,3.7
W.P. Labuan,2022-01-01,female,15-19,bumi_malay,1.4
W.P. Labuan,2022-01-01,female,15-19,bumi_other,1.6
W.P. Labuan,2022-01-01,female,15-19,chinese,0.4
W.P. Labuan,2022-01-01,female,15-19,indian,0.0
W.P. Labuan,2022-01-01,female,15-19,other_citizen,0.0
W.P. Labuan,2022-01-01,female,15-19,other_noncitizen,0.3
W.P. Labuan,2022-01-01,female,20-24,overall,4.7
W.P. Labuan,2022-01-01,female,20-24,bumi_malay,1.5
W.P. Labuan,2022-01-01,female,20-24,bumi_other,2.2
W.P. Labuan,2022-01-01,female,20-24,chinese,0.5
W.P. Labuan,2022-01-01,female,20-24,indian,0.1
W.P. Labuan,2022-01-01,female,20-24,other_citizen,0.0
W.P. Labuan,2022-01-01,female,20-24,other_noncitizen,0.4
W.P. Labuan,2022-01-01,female,25-29,overall,4.3
W.P. Labuan,2022-01-01,female,25-29,bumi_malay,1.4
W.P. Labuan,2022-01-01,female,25-29,bumi_other,1.7
W.P. Labuan,2022-01-01,female,25-29,chinese,0.5
W.P. Labuan,2022-01-01,female,25-29,indian,0.1
W.P. Labuan,2022-01-01,female,25-29,other_citizen,0.0
W.P. Labuan,2022-01-01,female,25-29,other_noncitizen,0.6
W.P. Labuan,2022-01-01,female,30-34,overall,4.2
W.P. Labuan,2022-01-01,female,30-34,bumi_malay,1.5
W.P. Labuan,2022-01-01,female,30-34,bumi_other,1.7
W.P. Labuan,2022-01-01,female,30-34,chinese,0.4
W.P. Labuan,2022-01-01,female,30-34,indian,0.0
W.P. Labuan,2022-01-01,female,30-34,other_citizen,0.0
W.P. Labuan,2022-01-01,female,30-34,other_noncitizen,0.6
W.P. Labuan,2022-01-01,female,35-39,overall,4.6
W.P. Labuan,2022-01-01,female,35-39,bumi_malay,1.6
W.P. Labuan,2022-01-01,female,35-39,bumi_other,1.9
W.P. Labuan,2022-01-01,female,35-39,chinese,0.6
W.P. Labuan,2022-01-01,female,35-39,indian,0.1
W.P. Labuan,2022-01-01,female,35-39,other_citizen,0.0
W.P. Labuan,2022-01-01,female,35-39,other_noncitizen,0.5
W.P. Labuan,2022-01-01,female,40-44,overall,3.1
W.P. Labuan,2022-01-01,female,40-44,bumi_malay,1.0
W.P. Labuan,2022-01-01,female,40-44,bumi_other,1.3
W.P. Labuan,2022-01-01,female,40-44,chinese,0.4
W.P. Labuan,2022-01-01,female,40-44,indian,0.0
W.P. Labuan,2022-01-01,female,40-44,other_citizen,0.0
W.P. Labuan,2022-01-01,female,40-44,other_noncitizen,0.4
W.P. Labuan,2022-01-01,female,45-49,overall,2.5
W.P. Labuan,2022-01-01,female,45-49,bumi_malay,0.9
W.P. Labuan,2022-01-01,female,45-49,bumi_other,1.0
W.P. Labuan,2022-01-01,female,45-49,chinese,0.3
W.P. Labuan,2022-01-01,female,45-49,indian,0.0
W.P. Labuan,2022-01-01,female,45-49,other_citizen,0.0
W.P. Labuan,2022-01-01,female,45-49,other_noncitizen,0.3
W.P. Labuan,2022-01-01,female,50-54,overall,2.1
W.P. Labuan,2022-01-01,female,50-54,bumi_malay,0.6
W.P. Labuan,2022-01-01,female,50-54,bumi_other,0.8
W.P. Labuan,2022-01-01,female,50-54,chinese,0.3
W.P. Labuan,2022-01-01,female,50-54,indian,0.0
W.P. Labuan,2022-01-01,female,50-54,other_citizen,0.0
W.P. Labuan,2022-01-01,female,50-54,other_noncitizen,0.3
W.P. Labuan,2022-01-01,female,55-59,overall,1.9
W.P. Labuan,2022-01-01,female,55-59,bumi_malay,0.5
W.P. Labuan,2022-01-01,female,55-59,bumi_other,0.8
W.P. Labuan,2022-01-01,female,55-59,chinese,0.3
W.P. Labuan,2022-01-01,female,55-59,indian,0.0
W.P. Labuan,2022-01-01,female,55-59,other_citizen,0.0
W.P. Labuan,2022-01-01,female,55-59,other_noncitizen,0.2
W.P. Labuan,2022-01-01,female,60-64,overall,1.4
W.P. Labuan,2022-01-01,female,60-64,bumi_malay,0.4
W.P. Labuan,2022-01-01,female,60-64,bumi_other,0.6
W.P. Labuan,2022-01-01,female,60-64,chinese,0.3
W.P. Labuan,2022-01-01,female,60-64,indian,0.0
W.P. Labuan,2022-01-01,female,60-64,other_citizen,0.0
W.P. Labuan,2022-01-01,female,60-64,other_noncitizen,0.1
W.P. Labuan,2022-01-01,female,65-69,overall,0.9
W.P. Labuan,2022-01-01,female,65-69,bumi_malay,0.3
W.P. Labuan,2022-01-01,female,65-69,bumi_other,0.4
W.P. Labuan,2022-01-01,female,65-69,chinese,0.2
W.P. Labuan,2022-01-01,female,65-69,indian,0.0
W.P. Labuan,2022-01-01,female,65-69,other_citizen,0.0
W.P. Labuan,2022-01-01,female,65-69,other_noncitizen,0.1
W.P. Labuan,2022-01-01,female,70-74,overall,0.6
W.P. Labuan,2022-01-01,female,70-74,bumi_malay,0.2
W.P. Labuan,2022-01-01,female,70-74,bumi_other,0.2
W.P. Labuan,2022-01-01,female,70-74,chinese,0.2
W.P. Labuan,2022-01-01,female,70-74,indian,0.0
W.P. Labuan,2022-01-01,female,70-74,other_citizen,0.0
W.P. Labuan,2022-01-01,female,70-74,other_noncitizen,0.0
W.P. Labuan,2022-01-01,female,75-79,overall,0.3
W.P. Labuan,2022-01-01,female,75-79,bumi_malay,0.0
W.P. Labuan,2022-01-01,female,75-79,bumi_other,0.1
W.P. Labuan,2022-01-01,female,75-79,chinese,0.1
W.P. Labuan,2022-01-01,female,75-79,indian,0.0
W.P. Labuan,2022-01-01,female,75-79,other_citizen,0.0
W.P. Labuan,2022-01-01,female,75-79,other_noncitizen,0.0
W.P. Labuan,2022-01-01,female,80-84,overall,0.2
W.P. Labuan,2022-01-01,female,80-84,bumi_malay,0.0
W.P. Labuan,2022-01-01,female,80-84,bumi_other,0.1
W.P. Labuan,2022-01-01,female,80-84,chinese,0.1
W.P. Labuan,2022-01-01,female,80-84,indian,0.0
W.P. Labuan,2022-01-01,female,80-84,other_citizen,0.0
W.P. Labuan,2022-01-01,female,80-84,other_noncitizen,0.0
W.P. Labuan,2022-01-01,female,85+,overall,0.2
W.P. Labuan,2022-01-01,female,85+,bumi_malay,0.1
W.P. Labuan,2022-01-01,female,85+,bumi_other,0.1
W.P. Labuan,2022-01-01,female,85+,chinese,0.1
W.P. Labuan,2022-01-01,female,85+,indian,0.0
W.P. Labuan,2022-01-01,female,85+,other_citizen,0.0
W.P. Labuan,2022-01-01,female,85+,other_noncitizen,0.0
W.P. Labuan,2022-01-01,male,overall,overall,49.8
W.P. Labuan,2022-01-01,male,overall,bumi_malay,18.5
W.P. Labuan,2022-01-01,male,overall,bumi_other,20.6
W.P. Labuan,2022-01-01,male,overall,chinese,4.3
W.P. Labuan,2022-01-01,male,overall,indian,0.4
W.P. Labuan,2022-01-01,male,overall,other_citizen,0.6
W.P. Labuan,2022-01-01,male,overall,other_noncitizen,5.5
W.P. Labuan,2022-01-01,male,0-4,overall,4.7
W.P. Labuan,2022-01-01,male,0-4,bumi_malay,2.2
W.P. Labuan,2022-01-01,male,0-4,bumi_other,1.8
W.P. Labuan,2022-01-01,male,0-4,chinese,0.2
W.P. Labuan,2022-01-01,male,0-4,indian,0.0
W.P. Labuan,2022-01-01,male,0-4,other_citizen,0.1
W.P. Labuan,2022-01-01,male,0-4,other_noncitizen,0.3
W.P. Labuan,2022-01-01,male,5-9,overall,5.1
W.P. Labuan,2022-01-01,male,5-9,bumi_malay,2.1
W.P. Labuan,2022-01-01,male,5-9,bumi_other,2.2
W.P. Labuan,2022-01-01,male,5-9,chinese,0.3
W.P. Labuan,2022-01-01,male,5-9,indian,0.0
W.P. Labuan,2022-01-01,male,5-9,other_citizen,0.1
W.P. Labuan,2022-01-01,male,5-9,other_noncitizen,0.4
W.P. Labuan,2022-01-01,male,10-14,overall,4.3
W.P. Labuan,2022-01-01,male,10-14,bumi_malay,1.7
W.P. Labuan,2022-01-01,male,10-14,bumi_other,1.9
W.P. Labuan,2022-01-01,male,10-14,chinese,0.3
W.P. Labuan,2022-01-01,male,10-14,indian,0.0
W.P. Labuan,2022-01-01,male,10-14,other_citizen,0.0
W.P. Labuan,2022-01-01,male,10-14,other_noncitizen,0.4
W.P. Labuan,2022-01-01,male,15-19,overall,3.8
W.P. Labuan,2022-01-01,male,15-19,bumi_malay,1.4
W.P. Labuan,2022-01-01,male,15-19,bumi_other,1.7
W.P. Labuan,2022-01-01,male,15-19,chinese,0.3
W.P. Labuan,2022-01-01,male,15-19,indian,0.0
W.P. Labuan,2022-01-01,male,15-19,other_citizen,0.0
W.P. Labuan,2022-01-01,male,15-19,other_noncitizen,0.4
W.P. Labuan,2022-01-01,male,20-24,overall,3.9
W.P. Labuan,2022-01-01,male,20-24,bumi_malay,1.2
W.P. Labuan,2022-01-01,male,20-24,bumi_other,1.9
W.P. Labuan,2022-01-01,male,20-24,chinese,0.3
W.P. Labuan,2022-01-01,male,20-24,indian,0.0
W.P. Labuan,2022-01-01,male,20-24,other_citizen,0.0
W.P. Labuan,2022-01-01,male,20-24,other_noncitizen,0.5
W.P. Labuan,2022-01-01,male,25-29,overall,4.2
W.P. Labuan,2022-01-01,male,25-29,bumi_malay,1.5
W.P. Labuan,2022-01-01,male,25-29,bumi_other,1.6
W.P. Labuan,2022-01-01,male,25-29,chinese,0.3
W.P. Labuan,2022-01-01,male,25-29,indian,0.0
W.P. Labuan,2022-01-01,male,25-29,other_citizen,0.0
W.P. Labuan,2022-01-01,male,25-29,other_noncitizen,0.8
W.P. Labuan,2022-01-01,male,30-34,overall,4.1
W.P. Labuan,2022-01-01,male,30-34,bumi_malay,1.6
W.P. Labuan,2022-01-01,male,30-34,bumi_other,1.7
W.P. Labuan,2022-01-01,male,30-34,chinese,0.2
W.P. Labuan,2022-01-01,male,30-34,indian,0.0
W.P. Labuan,2022-01-01,male,30-34,other_citizen,0.0
